"IndicatorCode","IndicatorName","VariableName","MeasurementName","CountryCode","Alpha3Code","CountryName","PeriodCode","Value",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","233","EST","Estonia","2010","75.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","233","EST","Estonia","2011","86.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","233","EST","Estonia","2012","85.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","233","EST","Estonia","2013","83.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","233","EST","Estonia","2014","80.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","233","EST","Estonia","2015","76.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","233","EST","Estonia","2016","75.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","233","EST","Estonia","2017","74.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","233","EST","Estonia","2018","72.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","233","EST","Estonia","2019","72.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","233","EST","Estonia","2020","68.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","233","EST","Estonia","2021","79.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","233","EST","Estonia","2022","86.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","233","EST","Estonia","2023","77.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","233","EST","Estonia","2024","76.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","246","FIN","Finland","2005","40.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","246","FIN","Finland","2006","43.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","246","FIN","Finland","2007","43.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","246","FIN","Finland","2008","44.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","246","FIN","Finland","2009","36.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","246","FIN","Finland","2010","38.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","246","FIN","Finland","2011","39.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","246","FIN","Finland","2012","38.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","246","FIN","Finland","2013","38.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","246","FIN","Finland","2014","36.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","246","FIN","Finland","2015","35.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","246","FIN","Finland","2016","35.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","246","FIN","Finland","2017","38.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","246","FIN","Finland","2018","39.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","246","FIN","Finland","2019","40.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","246","FIN","Finland","2020","36.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","246","FIN","Finland","2021","39.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","246","FIN","Finland","2022","46.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","246","FIN","Finland","2023","43.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","246","FIN","Finland","2024","41.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","250","FRA","France","2005","28.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","250","FRA","France","2006","28.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","250","FRA","France","2007","28.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","250","FRA","France","2008","29.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","250","FRA","France","2009","25.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","250","FRA","France","2010","27.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","250","FRA","France","2011","29.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","250","FRA","France","2012","30.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","250","FRA","France","2013","30.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","250","FRA","France","2014","30.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","250","FRA","France","2015","31.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","250","FRA","France","2016","31.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","250","FRA","France","2017","32.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","250","FRA","France","2018","32.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","250","FRA","France","2019","32.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","250","FRA","France","2020","28.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","250","FRA","France","2021","31.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","250","FRA","France","2022","36.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","250","FRA","France","2023","34.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","250","FRA","France","2024","33.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","268","GEO","Georgia","2005","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","268","GEO","Georgia","2006","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","268","GEO","Georgia","2007","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","268","GEO","Georgia","2008","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","268","GEO","Georgia","2009","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","268","GEO","Georgia","2010","32.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","268","GEO","Georgia","2011","33.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","268","GEO","Georgia","2012","35.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","268","GEO","Georgia","2013","40.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","268","GEO","Georgia","2014","39.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","268","GEO","Georgia","2015","40.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","268","GEO","Georgia","2016","40.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","268","GEO","Georgia","2017","45.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","268","GEO","Georgia","2018","49.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","268","GEO","Georgia","2019","54.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","268","GEO","Georgia","2020","36.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","268","GEO","Georgia","2021","42.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","268","GEO","Georgia","2022","52.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","268","GEO","Georgia","2023","49.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","268","GEO","Georgia","2024","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","276","DEU","Germany","2005","36.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","276","DEU","Germany","2006","39.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","276","DEU","Germany","2007","40.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","276","DEU","Germany","2008","40.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","276","DEU","Germany","2009","35.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","276","DEU","Germany","2010","39.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","276","DEU","Germany","2011","41.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","276","DEU","Germany","2012","42.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","276","DEU","Germany","2013","41.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","276","DEU","Germany","2014","41.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","276","DEU","Germany","2015","42.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","276","DEU","Germany","2016","41.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","276","DEU","Germany","2017","42.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","276","DEU","Germany","2018","42.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","276","DEU","Germany","2019","42.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","276","DEU","Germany","2020","39.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","276","DEU","Germany","2021","42.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","276","DEU","Germany","2022","45.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","276","DEU","Germany","2023","43.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","276","DEU","Germany","2024","42.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","300","GRC","Greece","2005","21.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","300","GRC","Greece","2006","20.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","300","GRC","Greece","2007","21.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","300","GRC","Greece","2008","22.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","300","GRC","Greece","2009","18.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","300","GRC","Greece","2010","21.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","300","GRC","Greece","2011","25.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","300","GRC","Greece","2012","29.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","300","GRC","Greece","2013","30.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","300","GRC","Greece","2014","32.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","300","GRC","Greece","2015","32.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","300","GRC","Greece","2016","31.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","300","GRC","Greece","2017","34.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","300","GRC","Greece","2018","38.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","300","GRC","Greece","2019","39.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","300","GRC","Greece","2020","31.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","300","GRC","Greece","2021","40.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","300","GRC","Greece","2022","49.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","300","GRC","Greece","2023","43.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","300","GRC","Greece","2024","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","348","HUN","Hungary","2005","62.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","348","HUN","Hungary","2006","73.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","348","HUN","Hungary","2007","77.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","348","HUN","Hungary","2008","79.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","348","HUN","Hungary","2009","74.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","348","HUN","Hungary","2010","81.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","348","HUN","Hungary","2011","86.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","348","HUN","Hungary","2012","86.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","348","HUN","Hungary","2013","85.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","348","HUN","Hungary","2014","87.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","348","HUN","Hungary","2015","87.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","348","HUN","Hungary","2016","86.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","348","HUN","Hungary","2017","85.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","348","HUN","Hungary","2018","83.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","348","HUN","Hungary","2019","81.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","348","HUN","Hungary","2020","78.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","348","HUN","Hungary","2021","79.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","348","HUN","Hungary","2022","89.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","348","HUN","Hungary","2023","81.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","348","HUN","Hungary","2024","75.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","352","ISL","Iceland","2005","30.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","352","ISL","Iceland","2006","30.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","352","ISL","Iceland","2007","32.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","352","ISL","Iceland","2008","40.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","352","ISL","Iceland","2009","48.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","352","ISL","Iceland","2010","51.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","352","ISL","Iceland","2011","54.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","352","ISL","Iceland","2012","54.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","352","ISL","Iceland","2013","53.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","352","ISL","Iceland","2014","51.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","352","ISL","Iceland","2015","51.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","352","ISL","Iceland","2016","47.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","352","ISL","Iceland","2017","45.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","352","ISL","Iceland","2018","46.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","352","ISL","Iceland","2019","43.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","352","ISL","Iceland","2020","33.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","352","ISL","Iceland","2021","37.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","352","ISL","Iceland","2022","45.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","352","ISL","Iceland","2023","43.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","352","ISL","Iceland","2024","41.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","372","IRL","Ireland","2005","79.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","372","IRL","Ireland","2006","79.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","372","IRL","Ireland","2007","80.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","372","IRL","Ireland","2008","84.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","372","IRL","Ireland","2009","93.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","372","IRL","Ireland","2010","103.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","372","IRL","Ireland","2011","102.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","372","IRL","Ireland","2012","103.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","372","IRL","Ireland","2013","104.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","372","IRL","Ireland","2014","110.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","372","IRL","Ireland","2015","122.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","372","IRL","Ireland","2016","124.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","372","IRL","Ireland","2017","124.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","372","IRL","Ireland","2018","123.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","372","IRL","Ireland","2019","127.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","372","IRL","Ireland","2020","135.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","372","IRL","Ireland","2021","133.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","372","IRL","Ireland","2022","136.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","372","IRL","Ireland","2023","135.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","372","IRL","Ireland","2024","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","376","ISR","Israel","2005","39.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","376","ISR","Israel","2006","39.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","376","ISR","Israel","2007","39.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","376","ISR","Israel","2008","37.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","376","ISR","Israel","2009","32.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","376","ISR","Israel","2010","34.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","376","ISR","Israel","2011","34.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","376","ISR","Israel","2012","35.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","376","ISR","Israel","2013","33.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","376","ISR","Israel","2014","31.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","376","ISR","Israel","2015","31.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","376","ISR","Israel","2016","30.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","376","ISR","Israel","2017","29.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","376","ISR","Israel","2018","30.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","376","ISR","Israel","2019","29.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","376","ISR","Israel","2020","27.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","376","ISR","Israel","2021","29.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","376","ISR","Israel","2022","31.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","376","ISR","Israel","2023","30.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","376","ISR","Israel","2024","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","380","ITA","Italy","2005","24.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","380","ITA","Italy","2006","26.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","380","ITA","Italy","2007","27.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","380","ITA","Italy","2008","26.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","380","ITA","Italy","2009","22.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","380","ITA","Italy","2010","24.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","380","ITA","Italy","2011","26.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","380","ITA","Italy","2012","28.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","380","ITA","Italy","2013","28.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","380","ITA","Italy","2014","28.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","380","ITA","Italy","2015","29.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","380","ITA","Italy","2016","28.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","380","ITA","Italy","2017","30.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","380","ITA","Italy","2018","30.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","380","ITA","Italy","2019","30.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","380","ITA","Italy","2020","28.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","380","ITA","Italy","2021","31.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","380","ITA","Italy","2022","35.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","380","ITA","Italy","2023","33.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","380","ITA","Italy","2024","32.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","398","KAZ","Kazakhstan","2005","53.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","398","KAZ","Kazakhstan","2006","51.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","398","KAZ","Kazakhstan","2007","49.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","398","KAZ","Kazakhstan","2008","57.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","398","KAZ","Kazakhstan","2009","41.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","398","KAZ","Kazakhstan","2010","41.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","398","KAZ","Kazakhstan","2011","45.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","398","KAZ","Kazakhstan","2012","42.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","398","KAZ","Kazakhstan","2013","38.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","398","KAZ","Kazakhstan","2014","33.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","398","KAZ","Kazakhstan","2015","25.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","398","KAZ","Kazakhstan","2016","31.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","398","KAZ","Kazakhstan","2017","34.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","398","KAZ","Kazakhstan","2018","38.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","398","KAZ","Kazakhstan","2019","38.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","398","KAZ","Kazakhstan","2020","29.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","398","KAZ","Kazakhstan","2021","37.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","398","KAZ","Kazakhstan","2022","42.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","398","KAZ","Kazakhstan","2023","34.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","398","KAZ","Kazakhstan","2024","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","417","KGZ","Kyrgyzstan","2005","38.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","417","KGZ","Kyrgyzstan","2006","41.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","417","KGZ","Kyrgyzstan","2007","52.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","417","KGZ","Kyrgyzstan","2008","53.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","417","KGZ","Kyrgyzstan","2009","54.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","417","KGZ","Kyrgyzstan","2010","51.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","417","KGZ","Kyrgyzstan","2011","54.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","417","KGZ","Kyrgyzstan","2012","44.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","417","KGZ","Kyrgyzstan","2013","42.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","417","KGZ","Kyrgyzstan","2014","37.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","417","KGZ","Kyrgyzstan","2015","35.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","417","KGZ","Kyrgyzstan","2016","35.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","417","KGZ","Kyrgyzstan","2017","34.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","417","KGZ","Kyrgyzstan","2018","31.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","417","KGZ","Kyrgyzstan","2019","33.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","417","KGZ","Kyrgyzstan","2020","29.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","417","KGZ","Kyrgyzstan","2021","35.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","417","KGZ","Kyrgyzstan","2022","46.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","417","KGZ","Kyrgyzstan","2023","36.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","417","KGZ","Kyrgyzstan","2024","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","428","LVA","Latvia","2005","44.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","428","LVA","Latvia","2006","42.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","428","LVA","Latvia","2007","40.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","428","LVA","Latvia","2008","41.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","428","LVA","Latvia","2009","43.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","428","LVA","Latvia","2010","54.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","428","LVA","Latvia","2011","61.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","428","LVA","Latvia","2012","63.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","428","LVA","Latvia","2013","62.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","428","LVA","Latvia","2014","63.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","428","LVA","Latvia","2015","62.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","428","LVA","Latvia","2016","61.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","428","LVA","Latvia","2017","64.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","428","LVA","Latvia","2018","63.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","428","LVA","Latvia","2019","62.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","428","LVA","Latvia","2020","62.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","428","LVA","Latvia","2021","66.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","428","LVA","Latvia","2022","77.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","428","LVA","Latvia","2023","66.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","428","LVA","Latvia","2024","64.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","438","LIE","Liechtenstein","2005","53.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","438","LIE","Liechtenstein","2006","56.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","438","LIE","Liechtenstein","2007","61.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","438","LIE","Liechtenstein","2008","62.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","438","LIE","Liechtenstein","2009","57.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","438","LIE","Liechtenstein","2010","64.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","438","LIE","Liechtenstein","2011","65.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","438","LIE","Liechtenstein","2012","67.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","438","LIE","Liechtenstein","2013","71.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","438","LIE","Liechtenstein","2014","64.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","438","LIE","Liechtenstein","2015","62.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","438","LIE","Liechtenstein","2016","66.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","438","LIE","Liechtenstein","2017","66.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","438","LIE","Liechtenstein","2018","67.5",
